Source,Target,Type,Id,Label,timeset,Weight
104,832,Directed,13910,,<[1393304400.0]>,1
104,3353,Directed,13911,,<[1393304400.0]>,1
104,7603,Directed,13912,,<[1401595200.0]>,-1
104,145,Directed,13913,,<[1440734400.0]>,-2
104,7560,Directed,13914,,<[1414990800.0]>,-3
104,491,Directed,13915,,<[1408334400.0]>,-4
104,185,Directed,13916,,<[1406692800.0]>,-5
104,801,Directed,13917,,<[1383192000.0]>,-5
104,288,Directed,13918,,<[1421643600.0]>,-10
104,7552,Directed,13919,,<[1393304400.0]>,-10
199,105,Directed,13920,,<[1387342800.0]>,3
602,105,Directed,13921,,<[1386738000.0]>,3
1197,105,Directed,13922,,<[1385528400.0]>,3
118,105,Directed,13923,,<[1391058000.0]>,2
164,105,Directed,13924,,<[1391317200.0]>,2
1045,105,Directed,13925,,<[1391317200.0]>,1
173,105,Directed,13926,,<[1391144400.0]>,1
315,105,Directed,13927,,<[1390712400.0]>,1
289,105,Directed,13928,,<[1389762000.0]>,1
125,105,Directed,13929,,<[1389589200.0]>,1
154,105,Directed,13930,,<[1388984400.0]>,1
704,105,Directed,13931,,<[1388898000.0]>,1
830,105,Directed,13932,,<[1388638800.0]>,1
1915,105,Directed,13933,,<[1386565200.0]>,1
649,105,Directed,13934,,<[1386133200.0]>,1
490,105,Directed,13935,,<[1386133200.0]>,1
351,105,Directed,13936,,<[1386046800.0]>,1
163,105,Directed,13937,,<[1385701200.0]>,1
292,105,Directed,13938,,<[1389589200.0]>,1
650,105,Directed,13939,,<[1385874000.0]>,1
484,105,Directed,13940,,<[1385528400.0]>,1
2397,105,Directed,13941,,<[1385355600.0]>,1
496,105,Directed,13942,,<[1384750800.0]>,1
720,105,Directed,13943,,<[1384750800.0]>,1
7445,105,Directed,13944,,<[1384318800.0]>,1
241,105,Directed,13945,,<[1378267200.0]>,1
105,602,Directed,13946,,<[1386910800.0]>,4
105,199,Directed,13947,,<[1387342800.0]>,3
105,164,Directed,13948,,<[1391317200.0]>,3
105,118,Directed,13949,,<[1391058000.0]>,2
105,125,Directed,13950,,<[1389589200.0]>,2
105,1045,Directed,13951,,<[1391317200.0]>,1
105,315,Directed,13952,,<[1390712400.0]>,1
105,362,Directed,13953,,<[1390626000.0]>,1
105,289,Directed,13954,,<[1389762000.0]>,1
105,154,Directed,13955,,<[1388984400.0]>,1
105,704,Directed,13956,,<[1388898000.0]>,1
105,830,Directed,13957,,<[1388638800.0]>,1
105,1915,Directed,13958,,<[1386565200.0]>,1
105,649,Directed,13959,,<[1386133200.0]>,1
105,490,Directed,13960,,<[1386133200.0]>,1
105,163,Directed,13961,,<[1385701200.0]>,1
105,292,Directed,13962,,<[1389589200.0]>,1
105,1197,Directed,13963,,<[1385528400.0]>,1
105,484,Directed,13964,,<[1385528400.0]>,1
105,2397,Directed,13965,,<[1385355600.0]>,1
105,496,Directed,13966,,<[1384923600.0]>,1
105,720,Directed,13967,,<[1384750800.0]>,1
105,7445,Directed,13968,,<[1384318800.0]>,1
105,241,Directed,13969,,<[1378267200.0]>,1
105,613,Directed,13970,,<[1388898000.0]>,-2
105,185,Directed,13971,,<[1393563600.0]>,-4
105,7575,Directed,13972,,<[1386133200.0]>,-10
105,7585,Directed,13973,,<[1385269200.0]>,-10
182,106,Directed,13974,,<[1306900800.0]>,4
280,106,Directed,13975,,<[1364011200.0]>,2
1041,106,Directed,13976,,<[1359349200.0]>,2
215,106,Directed,13977,,<[1307160000.0]>,2
472,106,Directed,13978,,<[1306382400.0]>,2
509,106,Directed,13979,,<[1306296000.0]>,2
660,106,Directed,13980,,<[1306382400.0]>,2
355,106,Directed,13981,,<[1305000000.0]>,2
297,106,Directed,13982,,<[1298610000.0]>,2
596,106,Directed,13983,,<[1368158400.0]>,1
131,106,Directed,13984,,<[1365912000.0]>,1
453,106,Directed,13985,,<[1355547600.0]>,1
396,106,Directed,13986,,<[1353646800.0]>,1
124,106,Directed,13987,,<[1352610000.0]>,1
739,106,Directed,13988,,<[1349409600.0]>,1
260,106,Directed,13989,,<[1340596800.0]>,1
166,106,Directed,13990,,<[1339732800.0]>,1
941,106,Directed,13991,,<[1339128000.0]>,1
189,106,Directed,13992,,<[1339128000.0]>,1
2041,106,Directed,13993,,<[1308628800.0]>,1
167,106,Directed,13994,,<[1307419200.0]>,1
561,106,Directed,13995,,<[1307419200.0]>,1
406,106,Directed,13996,,<[1307160000.0]>,1
383,106,Directed,13997,,<[1306641600.0]>,1
154,106,Directed,13998,,<[1306209600.0]>,1
328,106,Directed,13999,,<[1306036800.0]>,1
715,106,Directed,14000,,<[1305950400.0]>,1
225,106,Directed,14001,,<[1305172800.0]>,1
536,106,Directed,14002,,<[1305172800.0]>,1
422,106,Directed,14003,,<[1305086400.0]>,1
187,106,Directed,14004,,<[1304827200.0]>,1
252,106,Directed,14005,,<[1304222400.0]>,1
272,106,Directed,14006,,<[1303358400.0]>,1
500,106,Directed,14007,,<[1303012800.0]>,1
311,106,Directed,14008,,<[1302667200.0]>,1
655,106,Directed,14009,,<[1302667200.0]>,1
106,182,Directed,14010,,<[1306900800.0]>,4
106,280,Directed,14011,,<[1364011200.0]>,2
106,1041,Directed,14012,,<[1359349200.0]>,2
106,406,Directed,14013,,<[1307160000.0]>,2
106,215,Directed,14014,,<[1307160000.0]>,2
106,472,Directed,14015,,<[1306382400.0]>,2
106,509,Directed,14016,,<[1306296000.0]>,2
106,660,Directed,14017,,<[1306382400.0]>,2
106,355,Directed,14018,,<[1305000000.0]>,2
106,252,Directed,14019,,<[1304222400.0]>,2
106,311,Directed,14020,,<[1302667200.0]>,2
106,297,Directed,14021,,<[1298610000.0]>,2
106,596,Directed,14022,,<[1368158400.0]>,1
106,131,Directed,14023,,<[1365912000.0]>,1
106,453,Directed,14024,,<[1355547600.0]>,1
106,396,Directed,14025,,<[1353646800.0]>,1
106,124,Directed,14026,,<[1352610000.0]>,1
106,739,Directed,14027,,<[1349409600.0]>,1
106,260,Directed,14028,,<[1340596800.0]>,1
106,166,Directed,14029,,<[1339732800.0]>,1
106,941,Directed,14030,,<[1339128000.0]>,1
106,189,Directed,14031,,<[1339128000.0]>,1
106,2041,Directed,14032,,<[1308628800.0]>,1
106,167,Directed,14033,,<[1307419200.0]>,1
106,561,Directed,14034,,<[1307419200.0]>,1
106,383,Directed,14035,,<[1306641600.0]>,1
106,154,Directed,14036,,<[1306209600.0]>,1
106,328,Directed,14037,,<[1306036800.0]>,1
106,715,Directed,14038,,<[1305950400.0]>,1
106,225,Directed,14039,,<[1305172800.0]>,1
106,536,Directed,14040,,<[1305172800.0]>,1
106,422,Directed,14041,,<[1305086400.0]>,1
106,187,Directed,14042,,<[1304827200.0]>,1
106,272,Directed,14043,,<[1303358400.0]>,1
106,500,Directed,14044,,<[1303012800.0]>,1
106,655,Directed,14045,,<[1302667200.0]>,1
106,7582,Directed,14046,,<[1305000000.0]>,-10
348,107,Directed,14047,,<[1341460800.0]>,6
7565,107,Directed,14048,,<[1335067200.0]>,5
317,107,Directed,14049,,<[1323406800.0]>,5
621,107,Directed,14050,,<[1344052800.0]>,4
7595,107,Directed,14051,,<[1362373200.0]>,3
1542,107,Directed,14052,,<[1359694800.0]>,3
267,107,Directed,14053,,<[1347940800.0]>,3
272,107,Directed,14054,,<[1336622400.0]>,2
116,107,Directed,14055,,<[1360990800.0]>,1
1058,107,Directed,14056,,<[1360299600.0]>,1
883,107,Directed,14057,,<[1356670800.0]>,1
693,107,Directed,14058,,<[1356584400.0]>,1
205,107,Directed,14059,,<[1342756800.0]>,1
1777,107,Directed,14060,,<[1341201600.0]>,1
361,107,Directed,14061,,<[1331697600.0]>,1
549,107,Directed,14062,,<[1331096400.0]>,1
360,107,Directed,14063,,<[1330837200.0]>,1
193,107,Directed,14064,,<[1324270800.0]>,1
107,513,Directed,14065,,<[1341028800.0]>,10
107,348,Directed,14066,,<[1341460800.0]>,6
107,621,Directed,14067,,<[1344052800.0]>,4
107,7595,Directed,14068,,<[1362459600.0]>,2
107,1058,Directed,14069,,<[1360818000.0]>,2
107,7565,Directed,14070,,<[1335758400.0]>,2
107,193,Directed,14071,,<[1325998800.0]>,2
107,317,Directed,14072,,<[1323234000.0]>,2
107,1420,Directed,14073,,<[1322974800.0]>,2
107,116,Directed,14074,,<[1360990800.0]>,1
107,1542,Directed,14075,,<[1359694800.0]>,1
107,883,Directed,14076,,<[1356670800.0]>,1
107,693,Directed,14077,,<[1356584400.0]>,1
107,205,Directed,14078,,<[1342756800.0]>,1
107,1777,Directed,14079,,<[1341201600.0]>,1
107,549,Directed,14080,,<[1331870400.0]>,1
107,361,Directed,14081,,<[1331870400.0]>,1
107,360,Directed,14082,,<[1330837200.0]>,1
1292,108,Directed,14083,,<[1324875600.0]>,7
1743,108,Directed,14084,,<[1327986000.0]>,3
645,108,Directed,14085,,<[1363233600.0]>,2
798,108,Directed,14086,,<[1328504400.0]>,2
2610,108,Directed,14087,,<[1307592000.0]>,2
1099,108,Directed,14088,,<[1304395200.0]>,2
382,108,Directed,14089,,<[1305000000.0]>,2
2663,108,Directed,14090,,<[1308369600.0]>,1
188,108,Directed,14091,,<[1374206400.0]>,1
130,108,Directed,14092,,<[1364443200.0]>,1
1363,108,Directed,14093,,<[1364443200.0]>,1
145,108,Directed,14094,,<[1356325200.0]>,1
2176,108,Directed,14095,,<[1329109200.0]>,1
2175,108,Directed,14096,,<[1329022800.0]>,1
2842,108,Directed,14097,,<[1328331600.0]>,1
1683,108,Directed,14098,,<[1308369600.0]>,1
300,108,Directed,14099,,<[1308369600.0]>,1
1456,108,Directed,14100,,<[1307592000.0]>,1
2005,108,Directed,14101,,<[1307592000.0]>,1
1951,108,Directed,14102,,<[1305086400.0]>,1
355,108,Directed,14103,,<[1304136000.0]>,1
1601,108,Directed,14104,,<[1299646800.0]>,1
109,108,Directed,14105,,<[1298782800.0]>,1
108,1292,Directed,14106,,<[1323925200.0]>,7
108,1743,Directed,14107,,<[1327986000.0]>,3
108,483,Directed,14108,,<[1356325200.0]>,2
108,188,Directed,14109,,<[1356325200.0]>,2
108,145,Directed,14110,,<[1356325200.0]>,2
108,798,Directed,14111,,<[1328504400.0]>,2
108,382,Directed,14112,,<[1305000000.0]>,2
108,1099,Directed,14113,,<[1304395200.0]>,2
108,2663,Directed,14114,,<[1308369600.0]>,1
108,130,Directed,14115,,<[1364443200.0]>,1
108,1363,Directed,14116,,<[1364443200.0]>,1
108,645,Directed,14117,,<[1363233600.0]>,1
108,2176,Directed,14118,,<[1329109200.0]>,1
108,2175,Directed,14119,,<[1329022800.0]>,1
108,1744,Directed,14120,,<[1328504400.0]>,1
108,2842,Directed,14121,,<[1328331600.0]>,1
108,546,Directed,14122,,<[1320814800.0]>,1
108,1683,Directed,14123,,<[1308369600.0]>,1
108,300,Directed,14124,,<[1308369600.0]>,1
108,1456,Directed,14125,,<[1307592000.0]>,1
108,2005,Directed,14126,,<[1307592000.0]>,1
108,2610,Directed,14127,,<[1307592000.0]>,1
108,1951,Directed,14128,,<[1305086400.0]>,1
108,355,Directed,14129,,<[1304136000.0]>,1
108,1601,Directed,14130,,<[1299646800.0]>,1
108,109,Directed,14131,,<[1298782800.0]>,1
449,109,Directed,14132,,<[1307592000.0]>,7
1428,109,Directed,14133,,<[1305950400.0]>,5
779,109,Directed,14134,,<[1306296000.0]>,3
566,109,Directed,14135,,<[1304740800.0]>,3
512,109,Directed,14136,,<[1299214800.0]>,3
167,109,Directed,14137,,<[1307505600.0]>,2
1431,109,Directed,14138,,<[1306728000.0]>,2
668,109,Directed,14139,,<[1306209600.0]>,2
422,109,Directed,14140,,<[1304568000.0]>,2
1270,109,Directed,14141,,<[1298696400.0]>,1
866,109,Directed,14142,,<[1310529600.0]>,1
931,109,Directed,14143,,<[1307764800.0]>,1
478,109,Directed,14144,,<[1307332800.0]>,1
7524,109,Directed,14145,,<[1307332800.0]>,1
217,109,Directed,14146,,<[1306814400.0]>,1
722,109,Directed,14147,,<[1306468800.0]>,1
669,109,Directed,14148,,<[1306123200.0]>,1
922,109,Directed,14149,,<[1306036800.0]>,1
328,109,Directed,14150,,<[1305864000.0]>,1
535,109,Directed,14151,,<[1305432000.0]>,1
999,109,Directed,14152,,<[1305172800.0]>,1
181,109,Directed,14153,,<[1304913600.0]>,1
1930,109,Directed,14154,,<[1304136000.0]>,1
990,109,Directed,14155,,<[1303272000.0]>,1
500,109,Directed,14156,,<[1303012800.0]>,1
1099,109,Directed,14157,,<[1298955600.0]>,1
223,109,Directed,14158,,<[1298869200.0]>,1
379,109,Directed,14159,,<[1297832400.0]>,1
148,109,Directed,14160,,<[1297659600.0]>,1
5342,109,Directed,14161,,<[1362200400.0]>,-5
109,449,Directed,14162,,<[1307592000.0]>,7
109,512,Directed,14163,,<[1302840000.0]>,5
109,566,Directed,14164,,<[1304740800.0]>,3
109,670,Directed,14165,,<[1307073600.0]>,2
109,779,Directed,14166,,<[1306296000.0]>,2
109,422,Directed,14167,,<[1304568000.0]>,2
109,1270,Directed,14168,,<[1298696400.0]>,1
109,866,Directed,14169,,<[1310529600.0]>,1
109,931,Directed,14170,,<[1307764800.0]>,1
109,167,Directed,14171,,<[1307505600.0]>,1
109,407,Directed,14172,,<[1307505600.0]>,1
109,7524,Directed,14173,,<[1307332800.0]>,1
109,217,Directed,14174,,<[1306900800.0]>,1
109,1431,Directed,14175,,<[1306728000.0]>,1
109,722,Directed,14176,,<[1306468800.0]>,1
109,668,Directed,14177,,<[1306209600.0]>,1
109,669,Directed,14178,,<[1306123200.0]>,1
109,922,Directed,14179,,<[1306036800.0]>,1
109,1428,Directed,14180,,<[1305950400.0]>,1
109,328,Directed,14181,,<[1305864000.0]>,1
109,215,Directed,14182,,<[1305518400.0]>,1
109,535,Directed,14183,,<[1305432000.0]>,1
109,999,Directed,14184,,<[1305259200.0]>,1
109,181,Directed,14185,,<[1304913600.0]>,1
109,1930,Directed,14186,,<[1303963200.0]>,1
109,990,Directed,14187,,<[1303272000.0]>,1
109,500,Directed,14188,,<[1303012800.0]>,1
109,711,Directed,14189,,<[1302840000.0]>,1
109,1099,Directed,14190,,<[1298955600.0]>,1
109,223,Directed,14191,,<[1298869200.0]>,1
109,379,Directed,14192,,<[1297832400.0]>,1
109,148,Directed,14193,,<[1297659600.0]>,1
390,110,Directed,14194,,<[1364184000.0]>,8
369,110,Directed,14195,,<[1342756800.0]>,5
518,110,Directed,14196,,<[1330837200.0]>,5
440,110,Directed,14197,,<[1328763600.0]>,4
959,110,Directed,14198,,<[1403582400.0]>,3
1883,110,Directed,14199,,<[1383714000.0]>,3
305,110,Directed,14200,,<[1367640000.0]>,3
131,110,Directed,14201,,<[1367121600.0]>,2
135,110,Directed,14202,,<[1366171200.0]>,2
193,110,Directed,14203,,<[1345867200.0]>,2
188,110,Directed,14204,,<[1344571200.0]>,2
146,110,Directed,14205,,<[1340164800.0]>,2
526,110,Directed,14206,,<[1413172800.0]>,1
141,110,Directed,14207,,<[1407643200.0]>,1
417,110,Directed,14208,,<[1407124800.0]>,1
174,110,Directed,14209,,<[1360472400.0]>,1
362,110,Directed,14210,,<[1359003600.0]>,1
2309,110,Directed,14211,,<[1358658000.0]>,1
2274,110,Directed,14212,,<[1353128400.0]>,1
519,110,Directed,14213,,<[1334116800.0]>,1
110,390,Directed,14214,,<[1361077200.0]>,7
110,305,Directed,14215,,<[1373601600.0]>,6
110,518,Directed,14216,,<[1330750800.0]>,5
110,369,Directed,14217,,<[1341979200.0]>,4
110,523,Directed,14218,,<[1364011200.0]>,3
110,188,Directed,14219,,<[1344571200.0]>,3
110,141,Directed,14220,,<[1407729600.0]>,2
110,959,Directed,14221,,<[1403582400.0]>,2
110,131,Directed,14222,,<[1367121600.0]>,2
110,2309,Directed,14223,,<[1358658000.0]>,2
110,146,Directed,14224,,<[1339992000.0]>,2
110,487,Directed,14225,,<[1339041600.0]>,2
110,417,Directed,14226,,<[1407124800.0]>,1
110,2419,Directed,14227,,<[1403150400.0]>,1
110,1883,Directed,14228,,<[1383714000.0]>,1
110,174,Directed,14229,,<[1360472400.0]>,1
110,362,Directed,14230,,<[1359003600.0]>,1
110,2274,Directed,14231,,<[1352091600.0]>,1
110,519,Directed,14232,,<[1334721600.0]>,1
110,440,Directed,14233,,<[1329973200.0]>,1
3269,111,Directed,14234,,<[1375675200.0]>,10
463,111,Directed,14235,,<[1375675200.0]>,10
207,111,Directed,14236,,<[1392354000.0]>,6
245,111,Directed,14237,,<[1418446800.0]>,4
120,111,Directed,14238,,<[1393477200.0]>,3
1597,111,Directed,14239,,<[1415682000.0]>,2
417,111,Directed,14240,,<[1412136000.0]>,2
7560,111,Directed,14241,,<[1404187200.0]>,2
2380,111,Directed,14242,,<[1405483200.0]>,1
141,111,Directed,14243,,<[1403668800.0]>,1
553,111,Directed,14244,,<[1361163600.0]>,1
7418,111,Directed,14245,,<[1356757200.0]>,1
111,207,Directed,14246,,<[1391922000.0]>,6
111,245,Directed,14247,,<[1418446800.0]>,4
111,120,Directed,14248,,<[1393477200.0]>,3
111,417,Directed,14249,,<[1412136000.0]>,2
111,141,Directed,14250,,<[1409371200.0]>,2
111,433,Directed,14251,,<[1369627200.0]>,2
111,125,Directed,14252,,<[1360990800.0]>,1
111,7512,Directed,14253,,<[1404187200.0]>,-1
111,7589,Directed,14254,,<[1305000000.0]>,-3
111,7602,Directed,14255,,<[1364529600.0]>,-10
111,7601,Directed,14256,,<[1364529600.0]>,-10
111,7599,Directed,14257,,<[1364529600.0]>,-10
111,7598,Directed,14258,,<[1364529600.0]>,-10
111,7604,Directed,14259,,<[1364529600.0]>,-10
111,7539,Directed,14260,,<[1352350800.0]>,-10
427,112,Directed,14261,,<[1360213200.0]>,10
524,112,Directed,14262,,<[1356757200.0]>,10
177,112,Directed,14263,,<[1356584400.0]>,4
701,112,Directed,14264,,<[1353301200.0]>,3
116,112,Directed,14265,,<[1350446400.0]>,3
301,112,Directed,14266,,<[1355720400.0]>,2
7595,112,Directed,14267,,<[1353474000.0]>,2
124,112,Directed,14268,,<[1354856400.0]>,2
2276,112,Directed,14269,,<[1353560400.0]>,1
396,112,Directed,14270,,<[1352782800.0]>,1
3031,112,Directed,14271,,<[1350100800.0]>,1
1043,112,Directed,14272,,<[1349582400.0]>,1
697,112,Directed,14273,,<[1349496000.0]>,1
112,427,Directed,14274,,<[1367208000.0]>,10
112,524,Directed,14275,,<[1355893200.0]>,10
112,177,Directed,14276,,<[1356670800.0]>,5
112,701,Directed,14277,,<[1353214800.0]>,3
112,301,Directed,14278,,<[1355634000.0]>,2
112,748,Directed,14279,,<[1354078800.0]>,2
112,396,Directed,14280,,<[1352782800.0]>,2
112,124,Directed,14281,,<[1354856400.0]>,2
112,116,Directed,14282,,<[1351137600.0]>,2
112,2276,Directed,14283,,<[1353560400.0]>,1
112,7595,Directed,14284,,<[1353560400.0]>,1
112,7600,Directed,14285,,<[1354597200.0]>,1
112,3031,Directed,14286,,<[1350100800.0]>,1
112,1043,Directed,14287,,<[1349582400.0]>,1
112,697,Directed,14288,,<[1349496000.0]>,1
271,113,Directed,14289,,<[1289538000.0]>,7
152,113,Directed,14290,,<[1335585600.0]>,6
170,113,Directed,14291,,<[1365912000.0]>,5
358,113,Directed,14292,,<[1363752000.0]>,5
188,113,Directed,14293,,<[1393218000.0]>,3
502,113,Directed,14294,,<[1302580800.0]>,3
293,113,Directed,14295,,<[1296709200.0]>,3
801,113,Directed,14296,,<[1367380800.0]>,2
177,113,Directed,14297,,<[1356757200.0]>,2
660,113,Directed,14298,,<[1312344000.0]>,2
155,113,Directed,14299,,<[1311307200.0]>,2
353,113,Directed,14300,,<[1304136000.0]>,2
1127,113,Directed,14301,,<[1290229200.0]>,1
145,113,Directed,14302,,<[1369454400.0]>,1
553,113,Directed,14303,,<[1369454400.0]>,1
757,113,Directed,14304,,<[1364529600.0]>,1
154,113,Directed,14305,,<[1356757200.0]>,1
350,113,Directed,14306,,<[1342238400.0]>,1
1607,113,Directed,14307,,<[1302321600.0]>,1
824,113,Directed,14308,,<[1396324800.0]>,-2
159,113,Directed,14309,,<[1346904000.0]>,-5
1691,113,Directed,14310,,<[1395115200.0]>,-10
113,134,Directed,14311,,<[1363752000.0]>,9
113,358,Directed,14312,,<[1363752000.0]>,8
113,188,Directed,14313,,<[1353992400.0]>,8
113,355,Directed,14314,,<[1311912000.0]>,6
113,170,Directed,14315,,<[1363752000.0]>,5
113,801,Directed,14316,,<[1363752000.0]>,5
113,353,Directed,14317,,<[1304136000.0]>,4
113,317,Directed,14318,,<[1355461200.0]>,3
113,502,Directed,14319,,<[1302580800.0]>,3
113,271,Directed,14320,,<[1353992400.0]>,3
113,769,Directed,14321,,<[1296277200.0]>,2
113,1127,Directed,14322,,<[1296277200.0]>,1
113,154,Directed,14323,,<[1356757200.0]>,1
113,177,Directed,14324,,<[1353992400.0]>,1
113,268,Directed,14325,,<[1345435200.0]>,1
113,350,Directed,14326,,<[1342238400.0]>,1
113,130,Directed,14327,,<[1318737600.0]>,1
113,660,Directed,14328,,<[1312344000.0]>,1
113,155,Directed,14329,,<[1311307200.0]>,1
113,1607,Directed,14330,,<[1302321600.0]>,1
113,7580,Directed,14331,,<[1356757200.0]>,-10
113,7603,Directed,14332,,<[1346644800.0]>,-10
279,114,Directed,14333,,<[1395892800.0]>,4
192,114,Directed,14334,,<[1429761600.0]>,3
126,114,Directed,14335,,<[1429675200.0]>,3
337,114,Directed,14336,,<[1414641600.0]>,3
3383,114,Directed,14337,,<[1400817600.0]>,3
281,114,Directed,14338,,<[1409371200.0]>,3
7335,114,Directed,14339,,<[1451538000.0]>,2
1202,114,Directed,14340,,<[1443240000.0]>,2
233,114,Directed,14341,,<[1430539200.0]>,2
269,114,Directed,14342,,<[1409976000.0]>,2
766,114,Directed,14343,,<[1403409600.0]>,2
1594,114,Directed,14344,,<[1398916800.0]>,2
832,114,Directed,14345,,<[1398139200.0]>,2
906,114,Directed,14346,,<[1451278800.0]>,1
7386,114,Directed,14347,,<[1450328400.0]>,1
1906,114,Directed,14348,,<[1436328000.0]>,1
1590,114,Directed,14349,,<[1430971200.0]>,1
2336,114,Directed,14350,,<[1423112400.0]>,1
246,114,Directed,14351,,<[1421816400.0]>,1
1597,114,Directed,14352,,<[1417410000.0]>,1
375,114,Directed,14353,,<[1415768400.0]>,1
2415,114,Directed,14354,,<[1399953600.0]>,1
7087,114,Directed,14355,,<[1399089600.0]>,1
3372,114,Directed,14356,,<[1398398400.0]>,1
1554,114,Directed,14357,,<[1397620800.0]>,1
376,114,Directed,14358,,<[1397448000.0]>,1
165,114,Directed,14359,,<[1409457600.0]>,-1
114,192,Directed,14360,,<[1405051200.0]>,3
114,337,Directed,14361,,<[1413432000.0]>,3
114,1594,Directed,14362,,<[1404878400.0]>,3
114,126,Directed,14363,,<[1397361600.0]>,3
114,352,Directed,14364,,<[1429934400.0]>,2
114,1903,Directed,14365,,<[1425358800.0]>,2
114,7335,Directed,14366,,<[1413518400.0]>,2
114,558,Directed,14367,,<[1403409600.0]>,2
114,233,Directed,14368,,<[1398312000.0]>,2
114,281,Directed,14369,,<[1397361600.0]>,2
114,279,Directed,14370,,<[1397361600.0]>,2
114,164,Directed,14371,,<[1397361600.0]>,2
114,906,Directed,14372,,<[1451106000.0]>,1
114,3398,Directed,14373,,<[1438747200.0]>,1
114,1906,Directed,14374,,<[1436328000.0]>,1
114,7312,Directed,14375,,<[1432094400.0]>,1
114,3429,Directed,14376,,<[1427169600.0]>,1
114,3426,Directed,14377,,<[1425531600.0]>,1
114,3423,Directed,14378,,<[1421989200.0]>,1
114,362,Directed,14379,,<[1419483600.0]>,1
114,1597,Directed,14380,,<[1417323600.0]>,1
114,2336,Directed,14381,,<[1412654400.0]>,1
114,3383,Directed,14382,,<[1411876800.0]>,1
114,1202,Directed,14383,,<[1407038400.0]>,1
114,766,Directed,14384,,<[1418274000.0]>,1
114,2413,Directed,14385,,<[1402545600.0]>,1
114,1896,Directed,14386,,<[1398744000.0]>,1
114,3374,Directed,14387,,<[1406606400.0]>,1
114,3372,Directed,14388,,<[1398398400.0]>,1
114,897,Directed,14389,,<[1397620800.0]>,1
114,1385,Directed,14390,,<[1397275200.0]>,1
114,1879,Directed,14391,,<[1397275200.0]>,1
114,832,Directed,14392,,<[1397361600.0]>,1
114,7370,Directed,14393,,<[1453006800.0]>,-1
114,7310,Directed,14394,,<[1432008000.0]>,-1
114,3369,Directed,14395,,<[1417064400.0]>,-1
114,145,Directed,14396,,<[1411963200.0]>,-1
114,469,Directed,14397,,<[1421816400.0]>,-5
114,7560,Directed,14398,,<[1403928000.0]>,-9
163,115,Directed,14399,,<[1372651200.0]>,5
1569,115,Directed,14400,,<[1368072000.0]>,5
219,115,Directed,14401,,<[1369713600.0]>,4
335,115,Directed,14402,,<[1370318400.0]>,2
1343,115,Directed,14403,,<[1369454400.0]>,2
3220,115,Directed,14404,,<[1368504000.0]>,2
